agency_cd,site_no,datetime,105402_00060_00003,105402_00060_00003_cd
5s,15s,20d,14n,10s
USGS,1435000,4/1/2015,79.9,616.241515
USGS,1435000,4/2/2015,94.2,409.65052
USGS,1435000,4/3/2015,231,264.0480119
USGS,1435000,4/4/2015,532,174.101471
USGS,1435000,4/5/2015,354,130.2759283
USGS,1435000,4/6/2015,315,110.5703257
USGS,1435000,4/7/2015,552,106.4031911
USGS,1435000,4/8/2015,641,99.7640275
USGS,1435000,4/9/2015,550,94.8552842
USGS,1435000,4/10/2015,991,91.0059819
USGS,1435000,4/11/2015,886,87.6157707
USGS,1435000,4/12/2015,662,92.7010875
USGS,1435000,4/13/2015,814,318.8211116
USGS,1435000,4/14/2015,977,281.811306
USGS,1435000,4/15/2015,686,192.5004297
USGS,1435000,4/16/2015,538,144.0486613
USGS,1435000,4/17/2015,582,118.5867626
USGS,1435000,4/18/2015,520,109.828717
USGS,1435000,4/19/2015,429,103.1542387
USGS,1435000,4/20/2015,390,97.9629778
USGS,1435000,4/21/2015,641,93.9017873
USGS,1435000,4/22/2015,452,92.0301082
USGS,1435000,4/23/2015,400,229.5808647
USGS,1435000,4/24/2015,324,172.5123095
USGS,1435000,4/25/2015,279,135.1846716
USGS,1435000,4/26/2015,251,310.416213
USGS,1435000,4/27/2015,228,206.1672186
USGS,1435000,4/28/2015,208,154.5371272
USGS,1435000,4/29/2015,191,138.8927151
USGS,1435000,4/30/2015,180,119.6108889
USGS,1435000,5/1/2015,169,111.7003961
USGS,1435000,5/2/2015,157,235.3724755
USGS,1435000,5/3/2015,148,365.507145
USGS,1435000,5/4/2015,139,261.7172417
USGS,1435000,5/5/2015,132,244.1658358
USGS,1435000,5/6/2015,128,183.3539224
USGS,1435000,5/7/2015,120,147.4035578
USGS,1435000,5/8/2015,115,127.839214
USGS,1435000,5/9/2015,111,336.2665734
USGS,1435000,5/10/2015,107,327.9323042
USGS,1435000,5/11/2015,100,246.7438089
USGS,1435000,5/12/2015,95,243.5654859
USGS,1435000,5/13/2015,89.8,197.1619701
USGS,1435000,5/14/2015,86.5,156.6560092
USGS,1435000,5/15/2015,82.6,234.9840138
USGS,1435000,5/16/2015,130,179.7871377
USGS,1435000,5/17/2015,103,144.79027
USGS,1435000,5/18/2015,85.2,257.6560512
USGS,1435000,5/19/2015,91.6,207.0147714
USGS,1435000,5/20/2015,104,162.0238436
USGS,1435000,5/21/2015,84.2,158.0332825
USGS,1435000,5/22/2015,76.9,794.933897
USGS,1435000,5/23/2015,71.2,814.356982
USGS,1435000,5/24/2015,68.4,751.143669
USGS,1435000,5/25/2015,65.4,506.765945
USGS,1435000,5/26/2015,65.3,544.199527
USGS,1435000,5/27/2015,242,409.297373
USGS,1435000,5/28/2015,254,384.223936
USGS,1435000,5/29/2015,124,263.5889208
USGS,1435000,5/30/2015,101,199.8458873
USGS,1435000,5/31/2015,183,285.1662025
USGS,1435000,6/1/2015,344,585.164579
USGS,1435000,6/2/2015,304,540.31491
USGS,1435000,6/3/2015,226,372.923232
USGS,1435000,6/4/2015,180,256.0668897
USGS,1435000,6/5/2015,189,222.0941483
USGS,1435000,6/6/2015,258,181.2703551
USGS,1435000,6/7/2015,177,155.031533
USGS,1435000,6/8/2015,239,140.1640443
USGS,1435000,6/9/2015,480,140.8703383
USGS,1435000,6/10/2015,291,182.7182578
USGS,1435000,6/11/2015,223,149.0633487
USGS,1435000,6/12/2015,190,135.3259304
USGS,1435000,6/13/2015,252,126.8504024
USGS,1435000,6/14/2015,177,120.8469034
USGS,1435000,6/15/2015,607,118.5514479
USGS,1435000,6/16/2015,406,112.0535431
USGS,1435000,6/17/2015,295,370.098056
USGS,1435000,6/18/2015,249,251.2287758
USGS,1435000,6/19/2015,237,181.1290963
USGS,1435000,6/20/2015,205,141.7532058
USGS,1435000,6/21/2015,1000,126.779773
USGS,1435000,6/22/2015,543,122.895156
USGS,1435000,6/23/2015,504,115.6203278
USGS,1435000,6/24/2015,587,108.8045907
USGS,1435000,6/25/2015,353,115.6909572
USGS,1435000,6/26/2015,294,130.7703341
USGS,1435000,6/27/2015,279,117.7745245
USGS,1435000,6/28/2015,545,134.7962099
USGS,1435000,6/29/2015,443,122.6832678
USGS,1435000,6/30/2015,422,115.0906073
USGS,1435000,7/1/2015,500,107.7804644
USGS,1435000,7/2/2015,384,101.9888536
USGS,1435000,7/3/2015,299,96.9741662
USGS,1435000,7/4/2015,285,92.9482904
USGS,1435000,7/5/2015,249,169.157413
USGS,1435000,7/6/2015,210,127.9098434
USGS,1435000,7/7/2015,233,194.3014794
USGS,1435000,7/8/2015,230,189.8165125
USGS,1435000,7/9/2015,196,141.8591499
USGS,1435000,7/10/2015,347,118.657392
USGS,1435000,7/11/2015,204,109.5815141
USGS,1435000,7/12/2015,173,518.772943
USGS,1435000,7/13/2015,156,399.05611
USGS,1435000,7/14/2015,144,290.0043164
USGS,1435000,7/15/2015,149,310.6281012
USGS,1435000,7/16/2015,127,221.7410013
USGS,1435000,7/17/2015,114,268.0738877
USGS,1435000,7/18/2015,124,276.7966186
USGS,1435000,7/19/2015,152,399.05611
USGS,1435000,7/20/2015,110,280.8224944
USGS,1435000,7/21/2015,97.4,202.5298045
USGS,1435000,7/22/2015,88.7,157.9626531
USGS,1435000,7/23/2015,81.9,543.140086
USGS,1435000,7/24/2015,76.5,361.622528
USGS,1435000,7/25/2015,72.3,240.9521981
USGS,1435000,7/26/2015,145,221.2112808
USGS,1435000,7/27/2015,147,758.206609
USGS,1435000,7/28/2015,110,650.849921
USGS,1435000,7/29/2015,82.9,436.489692
USGS,1435000,7/30/2015,75.8,399.05611
USGS,1435000,7/31/2015,71.8,480.633067
USGS,1435000,8/1/2015,63.4,699.584207
USGS,1435000,8/2/2015,59,470.391804
USGS,1435000,8/3/2015,57.5,342.55259
USGS,1435000,8/4/2015,61.8,672.038741
USGS,1435000,8/5/2015,53.4,639.902364
USGS,1435000,8/6/2015,49.4,432.251928
USGS,1435000,8/7/2015,47.4,294.524598
USGS,1435000,8/8/2015,45.8,210.9347031
USGS,1435000,8/9/2015,44.6,168.0273426
USGS,1435000,8/10/2015,43.1,150.7231396
USGS,1435000,8/11/2015,257,161.1762908
USGS,1435000,8/12/2015,110,411.416255
USGS,1435000,8/13/2015,68.7,426.601576
USGS,1435000,8/14/2015,55.8,289.5099106
USGS,1435000,8/15/2015,49.2,466.15404
USGS,1435000,8/16/2015,45.5,538.902322
USGS,1435000,8/17/2015,42.6,364.094557
USGS,1435000,8/18/2015,42.4,266.4140968
USGS,1435000,8/19/2015,45.5,198.115467
USGS,1435000,8/20/2015,44.9,239.786813
USGS,1435000,8/21/2015,175,602.115635
USGS,1435000,8/22/2015,76.6,406.825344
USGS,1435000,8/23/2015,56.8,277.9620037
USGS,1435000,8/24/2015,48.5,203.3420426
USGS,1435000,8/25/2015,45.1,164.0014668
USGS,1435000,8/26/2015,41.4,145.2846758
USGS,1435000,8/27/2015,39,136.8797772
USGS,1435000,8/28/2015,37.9,171.8766449
USGS,1435000,8/29/2015,36.4,145.6731375
USGS,1435000,8/30/2015,35.1,134.8315246
USGS,1435000,8/31/2015,34.7,128.4395639
USGS,1435000,9/1/2015,32.7,120.4584417
USGS,1435000,9/2/2015,30.1,114.4902574
USGS,1435000,9/3/2015,28.8,108.9105348
USGS,1435000,9/4/2015,28.2,114.0311663
USGS,1435000,9/5/2015,28,109.1577377
USGS,1435000,9/6/2015,26.6,103.4367563
USGS,1435000,9/7/2015,25.7,98.5633277
USGS,1435000,9/8/2015,24.7,526.895324
USGS,1435000,9/9/2015,25.8,953.143753
USGS,1435000,9/10/2015,46.6,628.248513
USGS,1435000,9/11/2015,42.9,413.18199
USGS,1435000,9/12/2015,47.5,271.1462666
USGS,1435000,9/13/2015,332,189.5693096
USGS,1435000,9/14/2015,86.5,146.909152
USGS,1435000,9/15/2015,55.4,128.192361
USGS,1435000,9/16/2015,43.1,119.3990007
USGS,1435000,9/17/2015,37.9,699.584207
USGS,1435000,9/18/2015,34.7,2154.902994
USGS,1435000,9/19/2015,31.7,1483.570547
USGS,1435000,9/20/2015,29.8,989.517894
USGS,1435000,9/21/2015,28.2,663.91636
USGS,1435000,9/22/2015,27.2,445.318367
USGS,1435000,9/23/2015,26.3,300.1396353
USGS,1435000,9/24/2015,25.7,212.7357528
USGS,1435000,9/25/2015,25.4,168.3451749
USGS,1435000,9/26/2015,24.5,141.1175412
USGS,1435000,9/27/2015,24.2,130.9469076
USGS,1435000,9/28/2015,24.2,1171.035452
USGS,1435000,9/29/2015,27.6,863.091268
USGS,1435000,9/30/2015,744,704.881412
USGS,1435000,10/1/2015,242,472.863833
USGS,1435000,10/2/2015,129,336.5137763
USGS,1435000,10/3/2015,109,234.8780697
USGS,1435000,10/4/2015,93.5,181.9766491
USGS,1435000,10/5/2015,77.7,148.6042576
USGS,1435000,10/6/2015,69.3,136.4206861
USGS,1435000,10/7/2015,62.8,127.5213817
USGS,1435000,10/8/2015,58.8,120.2112388
USGS,1435000,10/9/2015,59.1,114.3136839
USGS,1435000,10/10/2015,58.9,108.8752201
USGS,1435000,10/11/2015,53.4,104.2489944
USGS,1435000,10/12/2015,50.7,99.9052863
USGS,1435000,10/13/2015,49.3,96.055984
USGS,1435000,10/14/2015,48.6,98.88116
USGS,1435000,10/15/2015,46.5,189.0395891
USGS,1435000,10/16/2015,46.9,187.874204
USGS,1435000,10/17/2015,45.1,140.0581002
USGS,1435000,10/18/2015,43.8,136.8797772
USGS,1435000,10/19/2015,43.3,501.821887
USGS,1435000,10/20/2015,42.4,352.8644824
USGS,1435000,10/21/2015,41.4,330.4043332
USGS,1435000,10/22/2015,40.7,214.7486907
USGS,1435000,10/23/2015,39.3,159.269297
USGS,1435000,10/24/2015,38.1,128.5808227
USGS,1435000,10/25/2015,67.5,118.9045949
USGS,1435000,10/26/2015,56.9,110.7115845
USGS,1435000,10/27/2015,44.9,104.2843091
USGS,1435000,10/28/2015,82,98.88116
USGS,1435000,10/29/2015,1240,95.5262635
USGS,1435000,10/30/2015,384,138.9633445
USGS,1435000,10/31/2015,237,117.9864127
USGS,1435000,11/1/2015,186,107.6392056
USGS,1435000,11/2/2015,156,105.7322118
USGS,1435000,11/3/2015,137,100.9647273
USGS,1435000,11/4/2015,124,114.066481
USGS,1435000,11/5/2015,117,107.003541
USGS,1435000,11/6/2015,111,98.6339571
USGS,1435000,11/7/2015,105,94.5021372
USGS,1435000,11/8/2015,98.1,92.5598287
USGS,1435000,11/9/2015,92.7,92.2419964
USGS,1435000,11/10/2015,91.4,91.7829053
USGS,1435000,11/11/2015,632,91.2178701
USGS,1435000,11/12/2015,408,155.1727918
USGS,1435000,11/13/2015,441,110.3231228
USGS,1435000,11/14/2015,306,99.1989923
USGS,1435000,11/15/2015,247,92.7010875
USGS,1435000,11/16/2015,221,91.2531848
USGS,1435000,11/17/2015,194,90.8647231
USGS,1435000,11/18/2015,177,90.3703173
USGS,1435000,11/19/2015,622,89.7699674
USGS,1435000,11/20/2015,1280,126.9916612
USGS,1435000,11/21/2015,523,105.6968971
USGS,1435000,11/22/2015,378,94.6787107
USGS,1435000,11/23/2015,302,90.1584291
USGS,1435000,11/24/2015,255,165.5553136
USGS,1435000,11/25/2015,222,183.63644
USGS,1435000,11/26/2015,200,129.1811726
USGS,1435000,11/27/2015,187,103.5427004
USGS,1435000,11/28/2015,175,770.213607
USGS,1435000,11/29/2015,161,498.996711
USGS,1435000,11/30/2015,148,320.7987348
USGS,1435000,12/1/2015,160,569.979258
USGS,1435000,12/2/2015,253,370.451203
USGS,1435000,12/3/2015,276,241.2347157
USGS,1435000,12/4/2015,197,166.6147546
USGS,1435000,12/5/2015,173,127.7685846
USGS,1435000,12/6/2015,163,116.2913071
USGS,1435000,12/7/2015,155,241.1287716
USGS,1435000,12/8/2015,147,170.570001
USGS,1435000,12/9/2015,140,143.4483114
USGS,1435000,12/10/2015,134,342.0934989
USGS,1435000,12/11/2015,128,295.6899831
USGS,1435000,12/12/2015,121,198.6098728
USGS,1435000,12/13/2015,115,198.0801523
USGS,1435000,12/14/2015,124,150.7584543
USGS,1435000,12/15/2015,260,128.5808227
USGS,1435000,12/16/2015,171,118.9752243
USGS,1435000,12/17/2015,227,111.594452
USGS,1435000,12/18/2015,339,105.3084354
USGS,1435000,12/19/2015,234,100.293748
USGS,1435000,12/20/2015,198,95.9147252
USGS,1435000,12/21/2015,183,92.3479405
USGS,1435000,12/22/2015,341,92.1007376
USGS,1435000,12/23/2015,437,393.052611
USGS,1435000,12/24/2015,920,251.0522023
USGS,1435000,12/25/2015,495,170.1815393
USGS,1435000,12/26/2015,366,127.5920111
USGS,1435000,12/27/2015,304,114.419628
USGS,1435000,12/28/2015,277,105.6262677
USGS,1435000,12/29/2015,269,99.2696217
USGS,1435000,12/30/2015,272,93.6192697
USGS,1435000,12/31/2015,351,92.1007376
USGS,1435000,1/1/2016,297,91.9594788
USGS,1435000,1/2/2016,252,91.8888494
USGS,1435000,1/3/2016,229,299.7511736
USGS,1435000,1/4/2016,201,336.7256645
USGS,1435000,1/5/2016,208,274.9602542
USGS,1435000,1/6/2016,176,171.8766449
USGS,1435000,1/7/2016,174,124.9787233
USGS,1435000,1/8/2016,163,111.3119344
USGS,1435000,1/9/2016,158,103.4367563
USGS,1435000,1/10/2016,579,98.4220689
USGS,1435000,1/11/2016,504,92.8070316
USGS,1435000,1/12/2016,290,169.7577629
USGS,1435000,1/13/2016,250,245.437165
USGS,1435000,1/14/2016,222,969.741662
USGS,1435000,1/15/2016,203,636.724041
USGS,1435000,1/16/2016,190,417.066607
USGS,1435000,1/17/2016,180,271.6053577
USGS,1435000,1/18/2016,171,186.9207071
USGS,1435000,1/19/2016,163,142.7067027
USGS,1435000,1/20/2016,155,123.954597
USGS,1435000,1/21/2016,147,114.6668309
USGS,1435000,1/22/2016,138,107.0741704
USGS,1435000,1/23/2016,130,101.0706714
USGS,1435000,1/24/2016,124,96.1266134
USGS,1435000,1/25/2016,119,92.6657728
USGS,1435000,1/26/2016,116,92.3479405
USGS,1435000,1/27/2016,112,91.8535347
USGS,1435000,1/28/2016,109,91.2531848
USGS,1435000,1/29/2016,106,90.6528349
USGS,1435000,1/30/2016,103,90.0877997
USGS,1435000,1/31/2016,101,89.4874498
USGS,1435000,2/1/2016,99.6,88.8870999
USGS,1435000,2/2/2016,98.9,88.28675
USGS,1435000,2/3/2016,298,87.6510854
USGS,1435000,2/4/2016,354,87.0154208
USGS,1435000,2/5/2016,217,86.3444415
USGS,1435000,2/6/2016,172,85.6734622
USGS,1435000,2/7/2016,154,85.5675181
USGS,1435000,2/8/2016,142,85.7794063
USGS,1435000,2/9/2016,134,147.0150961
USGS,1435000,2/10/2016,126,313.2060743
USGS,1435000,2/11/2016,121,184.342734
USGS,1435000,2/12/2016,117,120.0346653
USGS,1435000,2/13/2016,113,93.0895492
USGS,1435000,2/14/2016,110,87.580456
USGS,1435000,2/15/2016,108,90.3703173
USGS,1435000,2/16/2016,608,183.283293
USGS,1435000,2/17/2016,546,121.5178827
USGS,1435000,2/18/2016,294,97.6804602
USGS,1435000,2/19/2016,252,88.7811558
USGS,1435000,2/20/2016,235,88.5692676
USGS,1435000,2/21/2016,219,88.1808059
USGS,1435000,2/22/2016,194,87.7217148
USGS,1435000,2/23/2016,177,87.227309
USGS,1435000,2/24/2016,388,86.6622738
USGS,1435000,2/25/2016,1850,86.0972386
USGS,1435000,2/26/2016,711,85.4968887
USGS,1435000,2/27/2016,403,84.8965388
USGS,1435000,2/28/2016,317,84.2608742
USGS,1435000,2/29/2016,273,83.5898949
USGS,1435000,3/1/2016,240,82.9189156
USGS,1435000,3/2/2016,215,82.2126216
USGS,1435000,3/3/2016,196,81.5063276
USGS,1435000,3/4/2016,186,80.7647189
USGS,1435000,3/5/2016,179,80.0231102
USGS,1435000,3/6/2016,171,79.3168162
USGS,1435000,3/7/2016,164,78.5398928
USGS,1435000,3/8/2016,158,77.7629694
USGS,1435000,3/9/2016,155,76.9507313
USGS,1435000,3/10/2016,152,76.1031785
USGS,1435000,3/11/2016,147,75.2556257
USGS,1435000,3/12/2016,144,74.3727582
USGS,1435000,3/13/2016,143,73.454576
USGS,1435000,3/14/2016,142,72.5363938
USGS,1435000,3/15/2016,141,71.6182116
USGS,1435000,3/16/2016,140,70.6647147
USGS,1435000,3/17/2016,138,69.7112178
USGS,1435000,3/18/2016,137,68.7224062
USGS,1435000,3/19/2016,134,68.6870915
USGS,1435000,3/20/2016,130,68.8989797
USGS,1435000,3/21/2016,127,68.6870915
USGS,1435000,3/22/2016,126,103.9311621
USGS,1435000,3/23/2016,125,92.1007376
USGS,1435000,3/24/2016,128,71.9360439
USGS,1435000,3/25/2016,130,72.041988
USGS,1435000,3/26/2016,123,71.8300998
USGS,1435000,3/27/2016,118,572.09814
USGS,1435000,3/28/2016,163,724.304497
USGS,1435000,3/29/2016,163,762.444373
USGS,1435000,3/30/2016,135,800.584249
USGS,1435000,3/31/2016,127,832.720626
USGS,1435000,4/1/2016,124,1854.728044
USGS,1435000,4/2/2016,129,1775.269969
USGS,1435000,4/3/2016,138,1214.119386
USGS,1435000,4/4/2016,133,1195.402595
USGS,1435000,4/5/2016,122,1610.35032
USGS,1435000,4/6/2016,118,1528.420216
USGS,1435000,4/7/2016,309,1135.367605
USGS,1435000,4/8/2016,423,761.738079
USGS,1435000,4/9/2016,271,513.475738
USGS,1435000,4/10/2016,227,349.7214741
USGS,1435000,4/11/2016,243,249.2511526
USGS,1435000,4/12/2016,356,192.8888914
USGS,1435000,4/13/2016,296,156.3381769
USGS,1435000,4/14/2016,248,132.1122927
USGS,1435000,4/15/2016,223,123.954597
USGS,1435000,4/16/2016,205,117.4566922
USGS,1435000,4/17/2016,189,112.5126342
USGS,1435000,4/18/2016,177,108.1336114
USGS,1435000,4/19/2016,166,115.7615866
USGS,1435000,4/20/2016,157,111.4178785
USGS,1435000,4/21/2016,150,106.5444499
USGS,1435000,4/22/2016,145,578.101639
USGS,1435000,4/23/2016,137,645.552716
USGS,1435000,4/24/2016,130,437.90228
USGS,1435000,4/25/2016,125,293.9242481
USGS,1435000,4/26/2016,149,350.6043416
USGS,1435000,4/27/2016,139,240.13996
USGS,1435000,4/28/2016,122,178.4804938
USGS,1435000,4/29/2016,118,347.7085362
USGS,1435000,4/30/2016,127,239.8221277
USGS,1435000,5/1/2016,130,209.5574298
USGS,1435000,5/2/2016,198,166.6147546
USGS,1435000,5/3/2016,244,138.786771
USGS,1435000,5/4/2016,244,128.9692844
USGS,1435000,5/5/2016,236,121.8004003
USGS,1435000,5/6/2016,269,116.3266218
USGS,1435000,5/7/2016,343,111.241305
USGS,1435000,5/8/2016,271,106.8269675
USGS,1435000,5/9/2016,231,103.3661269
USGS,1435000,5/10/2016,204,108.1336114
USGS,1435000,5/11/2016,188,103.4014416
USGS,1435000,5/12/2016,174,98.5986424
USGS,1435000,5/13/2016,193,99.7993422
USGS,1435000,5/14/2016,193,108.2748702
USGS,1435000,5/15/2016,175,101.000042
USGS,1435000,5/16/2016,155,95.9147252
USGS,1435000,5/17/2016,146,91.9241641
USGS,1435000,5/18/2016,139,91.7829053
USGS,1435000,5/19/2016,132,91.5357024
USGS,1435000,5/20/2016,124,91.1825554
USGS,1435000,5/21/2016,119,137.6567006
USGS,1435000,5/22/2016,117,108.1689261
USGS,1435000,5/23/2016,109,153.6895744
USGS,1435000,5/24/2016,102,193.5598707
USGS,1435000,5/25/2016,95.9,180.9878375
USGS,1435000,5/26/2016,90.7,136.7738331
USGS,1435000,5/27/2016,86.8,409.297373
USGS,1435000,5/28/2016,84.7,279.2333329
USGS,1435000,5/29/2016,79,217.8563843
USGS,1435000,5/30/2016,82.5,160.8231438
USGS,1435000,5/31/2016,78.8,153.7955185
USGS,1435000,6/1/2016,68.7,163.6130051
USGS,1435000,6/2/2016,63.7,130.6290753
USGS,1435000,6/3/2016,65.2,117.7038951
USGS,1435000,6/4/2016,62.7,114.0311663
USGS,1435000,6/5/2016,155,232.4766701
USGS,1435000,6/6/2016,178,164.9549637
USGS,1435000,6/7/2016,91.9,130.5231312
USGS,1435000,6/8/2016,78,117.6332657
USGS,1435000,6/9/2016,71.2,316.2431385
USGS,1435000,6/10/2016,65.4,671.332447
USGS,1435000,6/11/2016,71.1,689.342944
USGS,1435000,6/12/2016,71.9,458.737953
USGS,1435000,6/13/2016,63.7,307.2732047
USGS,1435000,6/14/2016,60.2,225.5903036
USGS,1435000,6/15/2016,57,549.496732
USGS,1435000,6/16/2016,54.8,434.017663
USGS,1435000,6/17/2016,53,307.0966312
USGS,1435000,6/18/2016,50.4,214.9958936
USGS,1435000,6/19/2016,49,167.3563633
USGS,1435000,6/20/2016,46.6,138.2923652
USGS,1435000,6/21/2016,44.5,175.0549679
USGS,1435000,6/22/2016,43,139.8815267
USGS,1435000,6/23/2016,42,128.3689345
USGS,1435000,6/24/2016,40.7,120.1406094
USGS,1435000,6/25/2016,40.6,114.772775
USGS,1435000,6/26/2016,39.9,109.1577377
USGS,1435000,6/27/2016,42.7,231.0993968
USGS,1435000,6/28/2016,59,418.832342
USGS,1435000,6/29/2016,51.9,280.398718
USGS,1435000,6/30/2016,41.6,235.549049
USGS,1435000,7/1/2016,38.6,166.0144047
USGS,1435000,7/2/2016,39.2,132.8185867
USGS,1435000,7/3/2016,36.1,123.7073941
USGS,1435000,7/4/2016,34.6,143.5542555
USGS,1435000,7/5/2016,34.9,177.2444793
USGS,1435000,7/6/2016,33,166.2616076
USGS,1435000,7/7/2016,31.6,568.919817
USGS,1435000,7/8/2016,36.7,422.010665
USGS,1435000,7/9/2016,226,280.3280886
USGS,1435000,7/10/2016,252,193.7717589
USGS,1435000,7/11/2016,91,157.6448208
USGS,1435000,7/12/2016,61.2,170.6053157
USGS,1435000,7/13/2016,51.1,191.1231564
USGS,1435000,7/14/2016,60.8,257.7266806
USGS,1435000,7/15/2016,75.4,249.674929
USGS,1435000,7/16/2016,57.9,239.3277219
USGS,1435000,7/17/2016,96.5,313.947683
USGS,1435000,7/18/2016,63.6,241.2347157
USGS,1435000,7/19/2016,56.7,182.4357402
USGS,1435000,7/20/2016,50,146.5913197
USGS,1435000,7/21/2016,46,132.0416633
USGS,1435000,7/22/2016,45.5,122.6126384
USGS,1435000,7/23/2016,44.8,115.3378102
USGS,1435000,7/24/2016,39.7,109.47557
USGS,1435000,7/25/2016,43.7,104.4608826
USGS,1435000,7/26/2016,48.5,104.178365
USGS,1435000,7/27/2016,39.3,98.9517894
USGS,1435000,7/28/2016,36.6,94.4668225
USGS,1435000,7/29/2016,36.4,92.6657728
USGS,1435000,7/30/2016,36.2,104.8140296
USGS,1435000,7/31/2016,74,114.8434044
USGS,1435000,8/1/2016,58.7,105.3437501
USGS,1435000,8/2/2016,66.7,97.7157749
USGS,1435000,8/3/2016,56,92.4538846
USGS,1435000,8/4/2016,43.8,92.171367
USGS,1435000,8/5/2016,39.1,91.7829053
USGS,1435000,8/6/2016,36.4,91.2531848
USGS,1435000,8/7/2016,34.5,90.7234643
USGS,1435000,8/8/2016,32.2,90.2643732
USGS,1435000,8/9/2016,31.1,89.7346527
USGS,1435000,8/10/2016,108,89.2049322
USGS,1435000,8/11/2016,72.9,88.6045823
USGS,1435000,8/12/2016,61.8,88.0042324
USGS,1435000,8/13/2016,128,88.0042324
USGS,1435000,8/14/2016,206,87.7570295
USGS,1435000,8/15/2016,149,87.4745119
USGS,1435000,8/16/2016,101,86.9801061
USGS,1435000,8/17/2016,87.8,86.3797562
USGS,1435000,8/18/2016,74.6,85.7087769
USGS,1435000,8/19/2016,66.4,85.2143711
USGS,1435000,8/20/2016,59.4,84.5787065
USGS,1435000,8/21/2016,60.9,83.8724125
USGS,1435000,8/22/2016,75.2,83.0601744
USGS,1435000,8/23/2016,56.6,82.2126216
USGS,1435000,8/24/2016,51.3,81.3297541
USGS,1435000,8/25/2016,50.1,80.4115719
USGS,1435000,8/26/2016,49.2,79.4933897
USGS,1435000,8/27/2016,46.2,79.7052779
USGS,1435000,8/28/2016,43.4,79.9524808
USGS,1435000,8/29/2016,41.1,192.1472827
USGS,1435000,8/30/2016,39.8,346.2959482
USGS,1435000,8/31/2016,39.1,197.9035788
USGS,1435000,9/1/2016,40,120.776274
USGS,1435000,9/2/2016,37.9,84.6846506
USGS,1435000,9/3/2016,36.3,83.342692
USGS,1435000,9/4/2016,34.8,83.1308038
USGS,1435000,9/5/2016,33.7,82.7070274
USGS,1435000,9/6/2016,32.5,82.1419922
USGS,1435000,9/7/2016,31.9,81.5063276
USGS,1435000,9/8/2016,36.5,80.8000336
USGS,1435000,9/9/2016,47.8,80.0584249
USGS,1435000,9/10/2016,35.9,79.3168162
USGS,1435000,9/11/2016,37.3,78.5398928
USGS,1435000,9/12/2016,34.4,77.7629694
USGS,1435000,9/13/2016,31.4,77.3745077
USGS,1435000,9/14/2016,30.2,76.8801019
USGS,1435000,9/15/2016,29.2,76.6682137
USGS,1435000,9/16/2016,28,76.3503814
USGS,1435000,9/17/2016,27.8,75.8559756
USGS,1435000,9/18/2016,29,75.220311
USGS,1435000,9/19/2016,45.2,75.0084228
USGS,1435000,9/20/2016,38.1,74.5493317
USGS,1435000,9/21/2016,30.1,73.9489818
USGS,1435000,9/22/2016,26.5,73.2426878
USGS,1435000,9/23/2016,24.5,72.4657644
USGS,1435000,9/24/2016,23,71.6535263
USGS,1435000,9/25/2016,21.9,72.2891909
USGS,1435000,9/26/2016,21,72.395135
USGS,1435000,9/27/2016,26,72.1479321
USGS,1435000,9/28/2016,23.7,72.7129673
USGS,1435000,9/29/2016,21.9,72.7835967
USGS,1435000,9/30/2016,20.8,72.5010791
USGS,1435000,10/1/2016,21,72.0066733
USGS,1435000,10/2/2016,21.6,71.335694
USGS,1435000,10/3/2016,21.5,70.5940853
USGS,1435000,10/4/2016,20.6,69.7818472
USGS,1435000,10/5/2016,20.1,68.9696091
USGS,1435000,10/6/2016,19.3,178.6217526
USGS,1435000,10/7/2016,18.8,1917.235063
USGS,1435000,10/8/2016,18.9,1327.83272
USGS,1435000,10/9/2016,19.8,850.377976
USGS,1435000,10/10/2016,19.1,539.255469
USGS,1435000,10/11/2016,19.6,1413.294294
USGS,1435000,10/12/2016,19.5,1044.608826
USGS,1435000,10/13/2016,19.5,1442.252348
USGS,1435000,10/14/2016,19.8,1144.902574
USGS,1435000,10/15/2016,19.3,749.731081
USGS,1435000,10/16/2016,19.3,484.517684
USGS,1435000,10/17/2016,20.1,334.7127266
USGS,1435000,10/18/2016,20.3,210.4402973
USGS,1435000,10/19/2016,20,144.3664936
USGS,1435000,10/20/2016,20.2,109.9346611
USGS,1435000,10/21/2016,21.4,558.678554
USGS,1435000,10/22/2016,33.5,519.12609
USGS,1435000,10/23/2016,34.7,376.807849
USGS,1435000,10/24/2016,27.4,770.919901
USGS,1435000,10/25/2016,23,557.619113
USGS,1435000,10/26/2016,21,367.27288
USGS,1435000,10/27/2016,27.1,240.9875128
USGS,1435000,10/28/2016,67.6,172.7241977
USGS,1435000,10/29/2016,42.8,134.7962099
USGS,1435000,10/30/2016,40,120.8115887
USGS,1435000,10/31/2016,38.7,118.2336156
USGS,1435000,11/1/2016,30.5,112.9010959
USGS,1435000,11/2/2016,26.3,105.2731207
USGS,1435000,11/3/2016,24.8,99.4815099
USGS,1435000,11/4/2016,23.3,94.5021372
USGS,1435000,11/5/2016,21.4,155.9850299
USGS,1435000,11/6/2016,20.6,122.5066943
USGS,1435000,11/7/2016,20,110.3584375
USGS,1435000,11/8/2016,19.2,151.3234895
USGS,1435000,11/9/2016,20,155.1021624
USGS,1435000,11/10/2016,19.3,123.1423589
USGS,1435000,11/11/2016,18.3,112.3713754
